semesterCode,departmentCode,courseCode,courseTitle,courseCredit,section,facultyCode,time,room,seatCapacity,course_upper,dayOfWeek,start,end
253,MPH,PBH101,Introduction to Public Health,3.0,16,MSHn,RA 09:40 AM - 11:10 AM,NAC509,35,PBH101,RA,09:40,11:10
253,MPH,PBH101,Introduction to Public Health,3.0,17,SoM,RA 01:00 PM - 02:30 PM,NAC507,35,PBH101,RA,01:00,02:30
253,MPH,PBH101,Introduction to Public Health,3.0,18,SYK,RA 01:00 PM - 02:30 PM,SAC202,35,PBH101,RA,01:00,02:30
253,MPH,PBH101,Introduction to Public Health,3.0,19,SNL,RA 02:40 PM - 04:10 PM,SAC202,0,PBH101,RA,02:40,04:10
253,MPH,PBH101,Introduction to Public Health,3.0,2,NUM,ST 09:40 AM - 11:10 AM,SAC202,35,PBH101,ST,09:40,11:10
253,MPH,PBH101,Introduction to Public Health,3.0,20,SoM,RA 04:20 PM - 05:50 PM,SAC202,35,PBH101,RA,04:20,05:50
253,MPH,PBH101,Introduction to Public Health,3.0,21,SYK,RA 06:00 PM - 07:30 PM,SAC202,35,PBH101,RA,06:00,07:30
253,MPH,PBH101,Introduction to Public Health,3.0,22,NUM,ST 06:00 PM - 07:30 PM,SAC202,0,PBH101,ST,06:00,07:30
253,MPH,PBH101,Introduction to Public Health,3.0,23,MIMD,MW 06:00 PM - 07:30 PM,SAC202,35,PBH101,MW,06:00,07:30
253,MPH,PBH101,Introduction to Public Health,3.0,24,SYK,RA 08:00 AM - 09:30 AM,SAC202,0,PBH101,RA,08:00,09:30
253,MPH,PBH101,Introduction to Public Health,3.0,25,SKMF,RA 09:40 AM - 11:10 AM,SAC202,35,PBH101,RA,09:40,11:10
253,MPH,PBH101,Introduction to Public Health,3.0,26,TBA,ST 08:00 AM - 09:30 AM,SAC313,35,PBH101,ST,08:00,09:30
253,MPH,PBH101,Introduction to Public Health,3.0,27,SbS,ST 04:20 PM - 05:50 PM,SAC304,35,PBH101,ST,04:20,05:50
253,MPH,PBH101,Introduction to Public Health,3.0,28,MIMD,MW 04:20 PM - 05:50 PM,SAC313,35,PBH101,MW,04:20,05:50
253,MPH,PBH101,Introduction to Public Health,3.0,29,SMSR,MW 04:20 PM - 05:50 PM,SAC801A,0,PBH101,MW,04:20,05:50
253,MPH,PBH101,Introduction to Public Health,3.0,3,TBA,ST 11:20 AM - 12:50 PM,SAC202,35,PBH101,ST,11:20,12:50
253,MPH,PBH101,Introduction to Public Health,3.0,30,SKMF,RA 08:00 AM - 09:30 AM,SAC313,35,PBH101,RA,08:00,09:30
253,MPH,PBH101,Introduction to Public Health,3.0,31,ZZS,ST 06:00 PM - 07:30 PM,SAC304,35,PBH101,ST,06:00,07:30
253,MPH,PBH101,Introduction to Public Health,3.0,32,SNL,ST 04:20 PM - 05:50 PM,SAC313,35,PBH101,ST,04:20,05:50
253,MPH,PBH101,Introduction to Public Health,3.0,33,MSHn,RA 11:20 AM - 12:50 PM,SAC313,35,PBH101,RA,11:20,12:50
253,MPH,PBH101,Introduction to Public Health,3.0,34,SBAH,ST 11:20 AM - 12:50 PM,OAT602,80,PBH101,ST,11:20,12:50
253,MPH,PBH101,Introduction to Public Health,3.0,36,MZIm,ST 04:20 PM - 05:50 PM,OAT602,80,PBH101,ST,04:20,05:50
253,MPH,PBH101,Introduction to Public Health,3.0,37,HtN,MW 01:00 PM - 02:30 PM,NAC415,80,PBH101,MW,01:00,02:30
253,MPH,PBH101,Introduction to Public Health,3.0,4,ZZS,ST 01:00 PM - 02:30 PM,SAC202,35,PBH101,ST,01:00,02:30
253,MPH,PBH101,Introduction to Public Health,3.0,5,SbS,ST 02:40 PM - 04:10 PM,SAC202,35,PBH101,ST,02:40,04:10
253,MPH,PBH101,Introduction to Public Health,3.0,6,ZZS,ST 04:20 PM - 05:50 PM,SAC202,0,PBH101,ST,04:20,05:50
253,MPH,PBH101,Introduction to Public Health,3.0,7,NUM,ST 08:00 AM - 09:30 AM,SAC202,35,PBH101,ST,08:00,09:30
253,MPH,PBH101,Introduction to Public Health,3.0,8,BCh,MW 08:00 AM - 09:30 AM,OAT602,80,PBH101,MW,08:00,09:30
253,MPH,PBH101,Introduction to Public Health,3.0,9,TBA,MW 09:40 AM - 11:10 AM,SAC202,35,PBH101,MW,09:40,11:10
253,MPH,PBH101L,Introduction to Public Health Lab,1.0,1,SYK,S 09:40 AM - 11:10 AM,SAC411,20,PBH101L,S,09:40,11:10
253,MPH,PBH101L,Introduction to Public Health Lab,1.0,10,SoM,W 09:40 AM - 11:10 AM,SAC411,15,PBH101L,W,09:40,11:10
253,MPH,PBH101L,Introduction to Public Health Lab,1.0,11,MIMD,W 11:20 AM - 12:50 PM,SAC411,15,PBH101L,W,11:20,12:50
253,MPH,PBH101L,Introduction to Public Health Lab,1.0,12,NUM,W 02:40 PM - 04:10 PM,SAC411,20,PBH101L,W,02:40,04:10
253,MPH,PBH101L,Introduction to Public Health Lab,1.0,13,NUM,M 01:00 PM - 02:30 PM,SAC411,20,PBH101L,M,01:00,02:30
253,MPH,PBH101L,Introduction to Public Health Lab,1.0,14,NUM,R 01:00 PM - 02:30 PM,SAC411,15,PBH101L,R,01:00,02:30
253,MPH,PBH101L,Introduction to Public Health Lab,1.0,15,MIMD,R 02:40 PM - 04:10 PM,SAC411,20,PBH101L,R,02:40,04:10
253,MPH,PBH101L,Introduction to Public Health Lab,1.0,16,SYK,S 09:40 AM - 11:10 AM,SAC411_V,20,PBH101L,S,09:40,11:10
253,DHP,PHI101,Introduction to Philosophy,3.0,5,JSU,RA 09:40 AM - 11:10 AM,NAC1078,40,PHI101,RA,09:40,11:10
253,DHP,PHI101,Introduction to Philosophy,3.0,6,JSU,RA 01:00 PM - 02:30 PM,NAC407,40,PHI101,RA,01:00,02:30
253,DHP,PHI101,Introduction to Philosophy,3.0,7,SYN,MW 08:00 AM - 09:30 AM,NAC619,40,PHI101,MW,08:00,09:30
253,DHP,PHI104,Introduction to Ethics,3.0,1,MNT,RA 09:40 AM - 11:10 AM,NAC406,40,PHI104,RA,09:40,11:10
253,DHP,PHI104,Introduction to Ethics,3.0,2,MNT,RA 01:00 PM - 02:30 PM,NAC406,40,PHI104,RA,01:00,02:30
253,DHP,PHI104,Introduction to Ethics,3.0,3,LFR,MW 09:40 AM - 11:10 AM,NAC406,40,PHI104,MW,09:40,11:10
253,DHP,PHI104,Introduction to Ethics,3.0,4,LFR,MW 01:00 PM - 02:30 PM,NAC1078,40,PHI104,MW,01:00,02:30
253,DHP,PHI104,Introduction to Ethics,3.0,6,MMEE,RA 01:00 PM - 02:30 PM,NAC601,40,PHI104,RA,01:00,02:30
253,DHP,PHI104,Introduction to Ethics,3.0,7,MMEE,RA 04:20 PM - 05:50 PM,NAC601,40,PHI104,RA,04:20,05:50
253,DHP,PHI104,Introduction to Ethics,3.0,9,SYN,MW 04:20 PM - 05:50 PM,NAC216,40,PHI104,MW,04:20,05:50
253,DHP,PHI401,Business Ethics,3.0,1,MNT,RA 02:40 PM - 04:10 PM,NAC406,40,PHI401,RA,02:40,04:10
253,DHP,PHI401,Business Ethics,3.0,10,RDN,MW 09:40 AM - 11:10 AM,NAC621,40,PHI401,MW,09:40,11:10
253,DHP,PHI401,Business Ethics,3.0,11,RDN,MW 01:00 PM - 02:30 PM,NAC621,40,PHI401,MW,01:00,02:30
253,DHP,PHI401,Business Ethics,3.0,12,AJA,ST 08:00 AM - 09:30 AM,NAC621,40,PHI401,ST,08:00,09:30
253,DHP,PHI401,Business Ethics,3.0,13,AJA,ST 04:20 PM - 05:50 PM,NAC1080,40,PHI401,ST,04:20,05:50
253,DHP,PHI401,Business Ethics,3.0,3,ZkH1,RA 09:40 AM - 11:10 AM,NAC216,40,PHI401,RA,09:40,11:10
253,DHP,PHI401,Business Ethics,3.0,5,EzK,ST 11:20 AM - 12:50 PM,NAC1080,40,PHI401,ST,11:20,12:50
253,DHP,PHI401,Business Ethics,3.0,6,EzK,ST 01:00 PM - 02:30 PM,NAC1080,40,PHI401,ST,01:00,02:30
253,DHP,PHI401,Business Ethics,3.0,7,BHJ,MW 11:20 AM - 12:50 PM,NAC621,40,PHI401,MW,11:20,12:50
253,DHP,PHI401,Business Ethics,3.0,8,BHJ,MW 02:40 PM - 04:10 PM,NAC621,40,PHI401,MW,02:40,04:10
253,DHP,PHI401,Business Ethics,3.0,9,KTRS,ST 04:20 PM - 05:50 PM,NAC602,40,PHI401,ST,04:20,05:50
253,MAT,PHY107,General Physics-I,3.0,1,AK,RA 09:40 AM - 11:10 AM,SAC315,35,PHY107,RA,09:40,11:10
253,MAT,PHY107,General Physics-I,3.0,10,SLU,ST 01:00 PM - 02:30 PM,SAC203,35,PHY107,ST,01:00,02:30
253,MAT,PHY107,General Physics-I,3.0,11,SLU,ST 02:40 PM - 04:10 PM,SAC203,35,PHY107,ST,02:40,04:10
253,MAT,PHY107,General Physics-I,3.0,12,RUH,MW 08:00 AM - 09:30 AM,SAC211,35,PHY107,MW,08:00,09:30
253,MAT,PHY107,General Physics-I,3.0,13,Mdt,RA 11:20 AM - 12:50 PM,SAC208,35,PHY107,RA,11:20,12:50
253,MAT,PHY107,General Physics-I,3.0,14,KSd,RA 11:20 AM - 12:50 PM,NAC207,35,PHY107,RA,11:20,12:50
253,MAT,PHY107,General Physics-I,3.0,15,MdRA,RA 08:00 AM - 09:30 AM,NAC307,35,PHY107,RA,08:00,09:30
253,MAT,PHY107,General Physics-I,3.0,16,MdRA,RA 09:40 AM - 11:10 AM,NAC307,35,PHY107,RA,09:40,11:10
253,MAT,PHY107,General Physics-I,3.0,18,GMBn,RA 11:20 AM - 12:50 PM,NAC208,35,PHY107,RA,11:20,12:50
253,MAT,PHY107,General Physics-I,3.0,19,GMBn,RA 01:00 PM - 02:30 PM,SAC203,35,PHY107,RA,01:00,02:30
253,MAT,PHY107,General Physics-I,3.0,2,HRr,ST 09:40 AM - 11:10 AM,NAC207,35,PHY107,ST,09:40,11:10
253,MAT,PHY107,General Physics-I,3.0,3,HRr,ST 02:40 PM - 04:10 PM,SAC211,35,PHY107,ST,02:40,04:10
253,MAT,PHY107,General Physics-I,3.0,4,ZBM,MW 04:20 PM - 05:50 PM,SAC211,35,PHY107,MW,04:20,05:50
253,MAT,PHY107,General Physics-I,3.0,5,AUZ,MW 09:40 AM - 11:10 AM,NAC507,35,PHY107,MW,09:40,11:10
253,MAT,PHY107,General Physics-I,3.0,6,AuZ,MW 01:00 PM - 02:30 PM,SAC315,35,PHY107,MW,01:00,02:30
253,MAT,PHY107,General Physics-I,3.0,7,SCG,ST 11:20 AM - 12:50 PM,SAC208,35,PHY107,ST,11:20,12:50
253,MAT,PHY107,General Physics-I,3.0,8,SCG,ST 02:40 PM - 04:10 PM,SAC315,35,PHY107,ST,02:40,04:10
253,MAT,PHY107,General Physics-I,3.0,9,ZBM,MW 06:00 PM - 07:30 PM,SAC211,35,PHY107,MW,06:00,07:30
253,MAT,PHY107L,Physics I Lab,1.0,1,MdRA,R 11:20 AM - 02:30 PM,SAC509,28,PHY107L,R,11:20,02:30
253,MAT,PHY107L,Physics I Lab,1.0,2,MdRA,A 11:20 AM - 02:30 PM,SAC509,28,PHY107L,A,11:20,02:30
253,MAT,PHY107L,Physics I Lab,1.0,3,SLU,S 11:20 AM - 02:30 PM,SAC510,28,PHY107L,S,11:20,02:30
253,MAT,PHY107L,Physics I Lab,1.0,4,SLU,T 11:20 AM - 02:30 PM,SAC509,28,PHY107L,T,11:20,02:30
253,MAT,PHY107L,Physics I Lab,1.0,5,SLU,M 11:20 AM - 02:30 PM,SAC509,28,PHY107L,M,11:20,02:30
253,MAT,PHY107L,Physics I Lab,1.0,6,ZBM,S 08:00 AM - 11:10 AM,SAC510,28,PHY107L,S,08:00,11:10
253,MAT,PHY107L,Physics I Lab,1.0,7,ZBM,M 08:00 AM - 11:10 AM,SAC510,28,PHY107L,M,08:00,11:10
253,MAT,PHY107L,Physics I Lab,1.0,9,RUH,M 11:20 AM - 02:30 PM,SAC510,28,PHY107L,M,11:20,02:30
253,MAT,PHY107L,Physics I Lab,1.0,10,KSd,W 02:40 PM - 05:50 PM,SAC510,28,PHY107L,W,02:40,05:50
253,MAT,PHY107L,Physics I Lab,1.0,11,KSd,W 11:20 AM - 02:30 PM,SAC509,28,PHY107L,W,11:20,02:30
253,MAT,PHY107L,Physics I Lab,1.0,12,GMBn,R 08:00 AM - 11:10 AM,SAC510,28,PHY107L,R,08:00,11:10
253,MAT,PHY107L,Physics I Lab,1.0,13,GMBn,A 08:00 AM - 11:10 AM,SAC509,28,PHY107L,A,08:00,11:10
253,MAT,PHY107L,Physics I Lab,1.0,14,GMBn,A 02:40 PM - 05:50 PM,SAC509,28,PHY107L,A,02:40,05:50
253,MAT,PHY107L,Physics I Lab,1.0,15,AK,A 11:20 AM - 02:30 PM,SAC510,28,PHY107L,A,11:20,02:30
253,MAT,PHY107L,Physics I Lab,1.0,16,AK,R 11:20 AM - 02:30 PM,SAC510,28,PHY107L,R,11:20,02:30
253,MAT,PHY107L,Physics I Lab,1.0,17,JER,R 02:40 PM - 05:50 PM,SAC509,28,PHY107L,R,02:40,05:50
253,MAT,PHY107L,Physics I Lab,1.0,18,Rks,A 02:40 PM - 05:50 PM,SAC510,28,PHY107L,A,02:40,05:50
253,MAT,PHY107L,Physics I Lab,1.0,19,SLU,W 11:20 AM - 02:30 PM,SAC510,28,PHY107L,W,11:20,02:30
253,MAT,PHY107L,Physics I Lab,1.0,8,RUH,T 02:40 PM - 05:50 PM,SAC509,28,PHY107L,T,02:40,05:50
253,MAT,PHY108,General Physics-II,3.0,1,ZUM,ST 01:00 PM - 02:30 PM,SAC211,35,PHY108,ST,01:00,02:30
253,MAT,PHY108,General Physics-II,3.0,10,AuZ,ST 01:00 PM - 02:30 PM,SAC315,35,PHY108,ST,01:00,02:30
253,MAT,PHY108,General Physics-II,3.0,11,HRr,MW 09:40 AM - 11:10 AM,SAC208,35,PHY108,MW,09:40,11:10
253,MAT,PHY108,General Physics-II,3.0,12,HRr,MW 02:40 PM - 04:10 PM,SAC211,35,PHY108,MW,02:40,04:10
253,MAT,PHY108,General Physics-II,3.0,13,SLU,MW 01:00 PM - 02:30 PM,SAC203,35,PHY108,MW,01:00,02:30
253,MAT,PHY108,General Physics-II,3.0,14,SLU,MW 02:40 PM - 04:10 PM,SAC203,35,PHY108,MW,02:40,04:10
253,MAT,PHY108,General Physics-II,3.0,15,ZBM,ST 04:20 PM - 05:50 PM,SAC315,35,PHY108,ST,04:20,05:50
253,MAT,PHY108,General Physics-II,3.0,16,ZBM,ST 06:00 PM - 07:30 PM,SAC211,35,PHY108,ST,06:00,07:30
253,MAT,PHY108,General Physics-II,3.0,17,AIT,RA 09:40 AM - 11:10 AM,SAC305,40,PHY108,RA,09:40,11:10
253,MAT,PHY108,General Physics-II,3.0,2,ZUM,ST 04:20 PM - 05:50 PM,SAC211,35,PHY108,ST,04:20,05:50
253,MAT,PHY108,General Physics-II,3.0,3,ZUM,MW 01:00 PM - 02:30 PM,SAC211,35,PHY108,MW,01:00,02:30
253,MAT,PHY108,General Physics-II,3.0,4,AIT,RA 08:00 AM - 09:30 AM,NAC401,35,PHY108,RA,08:00,09:30
253,MAT,PHY108,General Physics-II,3.0,5,RUH,ST 09:40 AM - 11:10 AM,SAC203,35,PHY108,ST,09:40,11:10
253,MAT,PHY108,General Physics-II,3.0,6,RUH,ST 11:20 AM - 12:50 PM,SAC203,35,PHY108,ST,11:20,12:50
253,MAT,PHY108,General Physics-II,3.0,7,SCG,MW 11:20 AM - 12:50 PM,SAC208,35,PHY108,MW,11:20,12:50
253,MAT,PHY108,General Physics-II,3.0,8,SCG,MW 02:40 PM - 04:10 PM,SAC315,35,PHY108,MW,02:40,04:10
253,MAT,PHY108,General Physics-II,3.0,9,AuZ,ST 09:40 AM - 11:10 AM,NAC505,35,PHY108,ST,09:40,11:10
253,MAT,PHY108L,General Physics-II Lab,1.0,1,ZUM,S 11:20 AM - 02:30 PM,SAC512,28,PHY108L,S,11:20,02:30
253,MAT,PHY108L,General Physics-II Lab,1.0,2,ZUM,M 11:20 AM - 02:30 PM,SAC512,28,PHY108L,M,11:20,02:30
253,MAT,PHY108L,General Physics-II Lab,1.0,3,ZUM,T 11:20 AM - 02:30 PM,SAC512,28,PHY108L,T,11:20,02:30
253,MAT,PHY108L,General Physics-II Lab,1.0,4,HrR,S 11:20 AM - 02:30 PM,SAC514,28,PHY108L,S,11:20,02:30
253,MAT,PHY108L,General Physics-II Lab,1.0,5,HrR,M 11:20 AM - 02:30 PM,SAC514,28,PHY108L,M,11:20,02:30
253,MAT,PHY108L,General Physics-II Lab,1.0,6,HrR,W 11:20 AM - 02:30 PM,SAC514,28,PHY108L,W,11:20,02:30
253,MAT,PHY108L,General Physics-II Lab,1.0,8,SCG,S 08:00 AM - 11:10 AM,SAC514,28,PHY108L,S,08:00,11:10
253,MAT,PHY108L,General Physics-II Lab,1.0,9,SCG,T 08:00 AM - 11:10 AM,SAC514,28,PHY108L,T,08:00,11:10
253,MAT,PHY108L,General Physics-II Lab,1.0,10,ZBM,T 08:00 AM - 11:10 AM,SAC512,28,PHY108L,T,08:00,11:10
253,MAT,PHY108L,General Physics-II Lab,1.0,7,RUH,W 11:20 AM - 02:30 PM,SAC512,28,PHY108L,W,11:20,02:30
253,MAT,PHY240,Wave and Oscillations,3.0,1,TBA,MW 02:40 PM - 04:10 PM,NAC208,40,PHY240,MW,02:40,04:10
253,MAT,PHY250,Modern Physics I,3.0,1,TBA,ST 02:40 PM - 04:10 PM,NAC505,40,PHY250,ST,02:40,04:10
253,PSS,POL101,Political Science,3.0,1,MbU,RA 02:40 PM - 04:10 PM,NAC603,40,POL101,RA,02:40,04:10
253,PSS,POL101,Political Science,3.0,10,ZHD,ST 11:20 AM - 12:50 PM,NAC415,80,POL101,ST,11:20,12:50
253,PSS,POL101,Political Science,3.0,11,ZHD,ST 02:40 PM - 04:10 PM,NAC211,80,POL101,ST,02:40,04:10
253,PSS,POL101,Political Science,3.0,12,ZHD,ST 08:00 AM - 09:30 AM,NAC303,40,POL101,ST,08:00,09:30
253,PSS,POL101,Political Science,3.0,13,HMB,ST 11:20 AM - 12:50 PM,NAC303,40,POL101,ST,11:20,12:50
253,PSS,POL101,Political Science,3.0,14,HMB,MW 11:20 AM - 12:50 PM,NAC303,40,POL101,MW,11:20,12:50
253,PSS,POL101,Political Science,3.0,15,HMB,MW 02:40 PM - 04:10 PM,NAC1080,40,POL101,MW,02:40,04:10
253,PSS,POL101,Political Science,3.0,17,MJUn,MW 02:40 PM - 04:10 PM,NAC415,80,POL101,MW,02:40,04:10
253,PSS,POL101,Political Science,3.0,19,RSU,ST 02:40 PM - 04:10 PM,NAC303,40,POL101,ST,02:40,04:10
253,PSS,POL101,Political Science,3.0,2,MNzz,ST 09:40 AM - 11:10 AM,NAC1078,40,POL101,ST,09:40,11:10
253,PSS,POL101,Political Science,3.0,20,RSU,MW 11:20 AM - 12:50 PM,NAC991,40,POL101,MW,11:20,12:50
253,PSS,POL101,Political Science,3.0,21,RSU,MW 04:20 PM - 05:50 PM,NAC303,40,POL101,MW,04:20,05:50
253,PSS,POL101,Political Science,3.0,22,RSU,MW 09:40 AM - 11:10 AM,NAC517,40,POL101,MW,09:40,11:10
253,PSS,POL101,Political Science,3.0,23,RSU,ST 04:20 PM - 05:50 PM,NAC303,40,POL101,ST,04:20,05:50
253,PSS,POL101,Political Science,3.0,24,NOS,ST 02:40 PM - 04:10 PM,NAC415,80,POL101,ST,02:40,04:10
253,PSS,POL101,Political Science,3.0,25,NOS,ST 04:20 PM - 05:50 PM,NAC311,80,POL101,ST,04:20,05:50
253,PSS,POL101,Political Science,3.0,26,NOS,ST 08:00 AM - 09:30 AM,NAC216,40,POL101,ST,08:00,09:30
253,PSS,POL101,Political Science,3.0,3,MNzz,ST 02:40 PM - 04:10 PM,NAC1078,40,POL101,ST,02:40,04:10
253,PSS,POL101,Political Science,3.0,31,ADL,ST 01:00 PM - 02:30 PM,NAC311,40,POL101,ST,01:00,02:30
253,PSS,POL101,Political Science,3.0,32,ADL,ST 04:20 PM - 05:50 PM,NAC304,40,POL101,ST,04:20,05:50
253,PSS,POL101,Political Science,3.0,33,ADL,MW 01:00 PM - 02:30 PM,NAC303,40,POL101,MW,01:00,02:30
253,PSS,POL101,Political Science,3.0,34,ADL,MW 04:20 PM - 05:50 PM,NAC620,40,POL101,MW,04:20,05:50
253,PSS,POL101,Political Science,3.0,35,Ansar,RA 09:40 AM - 11:10 AM,NAC603,40,POL101,RA,09:40,11:10
253,PSS,POL101,Political Science,3.0,36,Ansar,RA 01:00 PM - 02:30 PM,NAC304,40,POL101,RA,01:00,02:30
253,PSS,POL101,Political Science,3.0,37,Ansar,MW 08:00 AM - 09:30 AM,NAC620,40,POL101,MW,08:00,09:30
253,PSS,POL101,Political Science,3.0,38,Ansar,MW 09:40 AM - 11:10 AM,NAC311,40,POL101,MW,09:40,11:10
253,PSS,POL101,Political Science,3.0,39,BHj,MW 04:20 PM - 05:50 PM,NAC601,40,POL101,MW,04:20,05:50
253,PSS,POL101,Political Science,3.0,4,MNzz,MW 11:20 AM - 12:50 PM,NAC1078,40,POL101,MW,11:20,12:50
253,PSS,POL101,Political Science,3.0,40,SyNA,ST 08:00 AM - 09:30 AM,NAC517,80,POL101,ST,08:00,09:30
253,PSS,POL101,Political Science,3.0,42,TmN,MW 08:00 AM - 09:30 AM,NAC303,40,POL101,MW,08:00,09:30
253,PSS,POL101,Political Science,3.0,43,TmN,MW 09:40 AM - 11:10 AM,NAC303,40,POL101,MW,09:40,11:10
253,PSS,POL101,Political Science,3.0,44,TmN,ST 01:00 PM - 02:30 PM,NAC304,40,POL101,ST,01:00,02:30
253,PSS,POL101,Political Science,3.0,45,TmN,ST 02:40 PM - 04:10 PM,NAC304,40,POL101,ST,02:40,04:10
253,PSS,POL101,Political Science,3.0,46,Klm,RA 02:40 PM - 04:10 PM,NAC413,40,POL101,RA,02:40,04:10
253,PSS,POL101,Political Science,3.0,47,Klm,RA 11:20 AM - 12:50 PM,NAC1080,40,POL101,RA,11:20,12:50
253,PSS,POL101,Political Science,3.0,48,NHS1,RA 04:20 PM - 05:50 PM,NAC603,40,POL101,RA,04:20,05:50
253,PSS,POL101,Political Science,3.0,49,NHS1,RA 06:00 PM - 07:30 PM,NAC304,40,POL101,RA,06:00,07:30
253,PSS,POL101,Political Science,3.0,5,MJU,MW 09:40 AM - 11:10 AM,NAC304,40,POL101,MW,09:40,11:10
253,PSS,POL101,Political Science,3.0,50,SuA2,RA 08:00 AM - 09:30 AM,NAC304,40,POL101,RA,08:00,09:30
253,PSS,POL101,Political Science,3.0,51,SYNA,ST 04:20 PM - 05:50 PM,NAC315,40,POL101,ST,04:20,05:50
253,PSS,POL101,Political Science,3.0,52,MdAH,RA 09:40 AM - 11:10 AM,NAC303,40,POL101,RA,09:40,11:10
253,PSS,POL101,Political Science,3.0,53,MdAH,RA 01:00 PM - 02:30 PM,NAC303,40,POL101,RA,01:00,02:30
253,PSS,POL101,Political Science,3.0,54,SHr1,RA 08:00 AM - 09:30 AM,NAC992,40,POL101,RA,08:00,09:30
253,PSS,POL101,Political Science,3.0,55,SHr1,RA 11:20 AM - 12:50 PM,NAC304,40,POL101,RA,11:20,12:50
253,PSS,POL101,Political Science,3.0,56,MZJ,RA 08:00 AM - 09:30 AM,NAC620,40,POL101,RA,08:00,09:30
253,PSS,POL101,Political Science,3.0,57,TBA,MW 06:00 PM - 07:30 PM,NAC304,40,POL101,MW,06:00,07:30
253,PSS,POL101,Political Science,3.0,58,TBA,MW 06:00 PM - 07:30 PM,NAC307,40,POL101,MW,06:00,07:30
253,PSS,POL101,Political Science,3.0,59,TBA,RA 08:00 AM - 09:30 AM,NAC202,40,POL101,RA,08:00,09:30
253,PSS,POL101,Political Science,3.0,6,MJU,MW 11:20 AM - 12:50 PM,TBA_V,40,POL101,MW,11:20,12:50
253,PSS,POL101,Political Science,3.0,60,TBA,ST 08:00 AM - 09:30 AM,NAC602,40,POL101,ST,08:00,09:30
253,PSS,POL101,Political Science,3.0,7,MJU,MW 02:40 PM - 04:10 PM,NAC304,40,POL101,MW,02:40,04:10
253,PSS,POL101,Political Science,3.0,8,TQI,MW 04:20 PM - 05:50 PM,NAC603,40,POL101,MW,04:20,05:50
253,PSS,POL101,Political Science,3.0,9,TQI,ST 06:00 PM - 07:30 PM,NAC307,40,POL101,ST,06:00,07:30
253,PSS,POL104,Introduction to Governance,3.0,1,SLK,RA 09:40 AM - 11:10 AM,NAC620,40,POL104,RA,09:40,11:10
253,PSS,POL202,Introduction to International Relations,3.0,1,MNzz,ST 01:00 PM - 02:30 PM,NAC1078,40,POL202,ST,01:00,02:30
253,PSS,PPG525,Development Management,3.0,1,RzK,M 09:30 AM - 12:30 PM,NAC1077,20,PPG525,M,09:30,12:30
253,PSS,PPG565,Research Design Seminar,3.0,1,SKT,W 11:00 AM - 02:00 PM,NAC1077,20,PPG565,W,11:00,02:00
253,DHP,PSY101,Introduction to Psychology,3.0,1,ABq1,RA 08:00 AM - 09:30 AM,NAC215,40,PSY101,RA,08:00,09:30
253,DHP,PSY101,Introduction to Psychology,3.0,10,FhK,ST 01:00 PM - 02:30 PM,NAC407,40,PSY101,ST,01:00,02:30
253,DHP,PSY101,Introduction to Psychology,3.0,11,FHK,MW 11:20 AM - 12:50 PM,NAC407,40,PSY101,MW,11:20,12:50
253,DHP,PSY101,Introduction to Psychology,3.0,12,RASN,ST 11:20 AM - 12:50 PM,NAC215,40,PSY101,ST,11:20,12:50
253,DHP,PSY101,Introduction to Psychology,3.0,13,RASN,MW 09:40 AM - 11:10 AM,NAC619,40,PSY101,MW,09:40,11:10
253,DHP,PSY101,Introduction to Psychology,3.0,14,RASN,MW 01:00 PM - 02:30 PM,NAC216,40,PSY101,MW,01:00,02:30
253,DHP,PSY101,Introduction to Psychology,3.0,15,HSR,RA 11:20 AM - 12:50 PM,NAC216,40,PSY101,RA,11:20,12:50
253,DHP,PSY101,Introduction to Psychology,3.0,16,HSR,RA 02:40 PM - 04:10 PM,NAC216,40,PSY101,RA,02:40,04:10
253,DHP,PSY101,Introduction to Psychology,3.0,17,MRO,RA 08:00 AM - 09:30 AM,NAC216,40,PSY101,RA,08:00,09:30
253,DHP,PSY101,Introduction to Psychology,3.0,18,MRO,RA 01:00 PM - 02:30 PM,NAC216,40,PSY101,RA,01:00,02:30
253,DHP,PSY101,Introduction to Psychology,3.0,2,Abq1,RA 01:00 PM - 02:30 PM,NAC215,40,PSY101,RA,01:00,02:30
253,DHP,PSY101,Introduction to Psychology,3.0,20,ARK3,RA 09:40 AM - 11:10 AM,NAC215,40,PSY101,RA,09:40,11:10
253,DHP,PSY101,Introduction to Psychology,3.0,21,SRHN,RA 08:00 AM - 09:30 AM,NAC407,40,PSY101,RA,08:00,09:30
253,DHP,PSY101,Introduction to Psychology,3.0,22,SRHN,RA 11:20 AM - 12:50 PM,NAC215,40,PSY101,RA,11:20,12:50
253,DHP,PSY101,Introduction to Psychology,3.0,23,NMG,MW 04:20 PM - 05:50 PM,NAC621,40,PSY101,MW,04:20,05:50
253,DHP,PSY101,Introduction to Psychology,3.0,3,MUSR,ST 09:40 AM - 11:10 AM,NAC215,40,PSY101,ST,09:40,11:10
253,DHP,PSY101,Introduction to Psychology,3.0,4,MUSR,ST 02:40 PM - 04:10 PM,NAC1080,40,PSY101,ST,02:40,04:10
253,DHP,PSY101,Introduction to Psychology,3.0,5,MUSR,MW 02:40 PM - 04:10 PM,NAC1078,40,PSY101,MW,02:40,04:10
